en,es
Hydarpasha railway station was designed by two German architects Otto Ritter and Helmut Conu in the neo-renaissance style.,"La estación de trenes de Hydarpasha fue diseñada por dos arquitectos alemanes, Otto Ritter y Helmut Conu, en estilo neo-renacentista."
That at least is what the guidebooks tell you.,"Por lo menos, esto es lo que las guías dicen."
The building sits astride the end of the platforms with a tower at each of its front corners looking for all the world like some provincial German town hall.,"El edificio está puesto a horacar el final de las plataformas y lleva en frente dos torres, una para cada esquinas, pareciéndose a todos un típico ayuntamiento alemán."
The stone is dirty.,La piedra está sucia.
The whole edifice slightly decaying.,El edificio en su complejo está un poco decadente.
"But once inside the vaulted ticket office, there is no doubting the grandeur of the enterprise of which this was the westernmost gateway.","Pero una vez superada la taquilla a bóveda, no hay duda de lo que fuera la grandeza de la empresa de que esta era la puerta más occidental."
"The station was opened in August 1908 by a German consortium, the Anatolia-Baghdad Corporation.",La estación fue inaugurada en agosto de 1908 por el consorcio alemán Anatolia-Bagdad Corporation.
"Germany, a latecomer to the imperial game, intended to realise its ambitions to dominate the Middle East by means of this railway running to Damascus, Baghdad, and beyond into what today is Saudi Arabia.","Alemania, un ""latecomer"" en el juego imperial, tenía la ambición de dominar el Oriente Medio a través de este ferrocarril que se curía hasta Damasco, Bagdad, y más allá en lo que hoy es Arabia Saudita."
But Germany's imperial ambitions foundered during the World War I.,"Sin embargo, las ambiciones de esta Alemania imperial fracasaron durante la Primera Guerra Mundial."
Its railway tracks were attacked by Lawrence of Arabia and his Arab irregulars.,Sus vías férreas fueron atacados por Lawrence de Arabia y sus árabes irregulares.
"The relative isolation from its surrounding region, engendered by the frozen boundaries of the Cold War, has gone","A causa del relativo aislamiento de las regiones circunstantes, generado por las fronteras congeladas de la Guerra Fría, cayó bajo"
British and dominion forces advanced out of Egypt and pushed the Turks and their German allies out of Palestine and Syria.,"el dominio británico y cuando las fuerzas avanzaron en Egipto, empujaron a los turcos y a sus aliado alemán fuera de Palestina y Siria."
And there was bad news for Hyderpasha station too.,Las noticias fueron malas también para la estación de Hyderpasha.
In 1917 an ammunition train blew up destroying its elaborate roof.,En 1917 un tren de municiones explotó destruyendo su elaborado techo.
Turkish sources say it was sabotage.,Las fuentes turcas comentaron que se trató de un sabotaje.
"Since then it has slowly mouldered away, largely bypassed by history.",Desde entonces la estación se fue decayendo y se quedó al margen de la historia.
"But today, this railway gateway to Anatolia and all points east, serves - symbolically at least - to highlight Turkey's widening diplomatic horizons.","Pero hoy, este ferrocarril, puerta de entrada a Anatolia y a todos los centros orientales, sirve - al menos simbólicamente - a destacar la voluntad de Turquía de ampliar sus horizontes diplomáticos."
The governing Justice and Development party - the AKP - has crafted a whole new foreign policy for the country.,El Partido de Justicia y Desarrollo que está al gobierno - el AKP - ha planeado una política exterior nueva para el país.
"The relative isolation from its surrounding region, engendered by the frozen boundaries of the Cold War, has gone.","El relativo aislamiento de las regiones circunstantes, generado por las fronteras congeladas de la Guerra Fría, ha desaparecido."
Now there is a new policy of engagement.,Ahora hay una nueva política de colaboración.
"Remarkably the Turkish government has good relations with Israel and Syria, with the Palestinian factions of Hamas and Fatah, with Iraq and Iran and of course with the European Union and the United States.","El Gobierno turco mantiene de manera excelente buenas relaciones con Israel y Siria, con ambas las facciones palestinas de Hamas y Fatah, con Iraq e Irán y, por supuesto, con la Unión Europea y los Estados Unidos."
"To gauge the parameters of this new foreign policy, I boarded the night sleeper to the Turkish capital Ankara, to visit one of the AKP's leading foreign policy experts, Turkish MP Suat Kiniklioglu.","Para valuar los parámetros de esta nueva política exterior, me subí a una litera y me fui a la capital turca Ankara, con el fin de visitar a uno de los líderes del AKP, experto en la política exterior, el Primer Ministro turco Suat Kiniklioglu."
"The next morning - some ten and a half hours later - after a jolting ride along tracks that produced the old world cadences of the famous documentary The Night Mail, I arrived in the Turkish capital - proposed as a new city for a new secular state intent on turning its back on the Ottoman past.","La mañana siguiente - unas diez horas y media más tarde - después de un viaje de sacudidas, lo que produjo las cadencias del mundo antiguo en el famoso documental The Night Mail, llegué a la capital turca - ciudad nueva, pensada para gobernar un nuevo estado secular, lejos del pasado otomano."
But the AKP with its well-known Islamist roots represents a paradigm shift in the Turkish consensus.,"Sin embargo, el AKP, con sus claras raíces islamistas, representa un cambio paradigmático en el consenso turco"
"It has prompted some suspicion in the West, most notably in Washington.","que ha suscitado algunas sospechas en Occidente y, especialmente, en Washington."
"A taxi took me to the AKP's headquarters, an ultra-modern stone and steel structure - purpose-built - in a developing suburb, surrounded by half-constructed shopping centres and power-patisseries where middle managers in business suits - both men and women - met to make early morning deals.","Un taxi me lleva a la sede del AKP, una estructura ultra-moderna de piedra y acero - construida ad hoc - en un suburbio en desarrollo, rodeado por centros comerciales medio construidos y ""pastelerías de poder"" donde managers de la clase media en traje de negocios - hombres y mujeres -- se reúnen a primera hora de la mañana para ponerse de acuerdo/hacer negocios."
