type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,date,message_text_length,message_num_words,message_max_word_length,message_avg_word_length,message_perc_special_chars,message_dist_from_mean_embed_all-mpnet-base-v2,message_outlier_score_ECOD_all-mpnet-base-v2,message_outlier_score_IForest_all-mpnet-base-v2
mbdata,20140123190002,microBanana,RT @HomelandIlluminations Building appears to lost. #HI,,,,2014-01-23 19:00:02,55,7,22,7.0,0.05454545454545454,0.58242613,1242.2483499104135,-0.011232806029404185
mbdata,20140123190021,reggierockin776,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,,,,2014-01-23 19:00:21,93,13,23,6.230769230769231,0.053763440860215055,0.21514268,1451.9752774944188,-0.00992114070807304
mbdata,20140123190031,KronosStar,Firemen have rescued a resident from the upper floors of the building. #KronosStar #DancingDolphinFire #AFDHeroes,,,,2014-01-23 19:00:31,113,15,19,6.6,0.035398230088495575,0.61044574,1217.3254662946554,-0.026443321734751668
mbdata,20140123190031,HomelandIlluminations,Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:00:31,71,13,9,4.461538461538462,0.028169014084507043,0.4994473,1299.6335249570516,-0.015556859457217465
mbdata,20140123190031,AbilaAllFaith,Do not lose faith!  Abila All-Faiths Church is here to support #victims #DancingDophinsFire,,,,2014-01-23 19:00:31,91,13,19,6.0,0.04395604395604396,0.47692347,1311.0840187176145,-0.012189859895368749
mbdata,20140123190034,sithLordJames,RT @HomelandIlluminations Firemen report they are rescuing one resident trapped on upper floor. #HI,,,,2014-01-23 19:00:34,99,14,22,6.142857142857143,0.030303030303030304,0.5806513,1250.3758027660288,-0.03516960064599606
mbdata,20140123190042,AbilaPost,firefighters have rescued a resident from the upper floors of @dancingdolphin #AbilaPost?,,,,2014-01-23 19:00:42,89,12,15,6.5,0.033707865168539325,0.6095791,1215.0137077974034,-0.025407368045375744
mbdata,20140123190042,HomelandIlluminations,No word on trapped resident. #HI,,,,2014-01-23 19:00:42,32,6,9,4.5,0.0625,0.47748688,1312.2981579855154,-0.011101847090897232
mbdata,20140123190042,martaO,traffic killing me - looks like #fire - every street closed down or gridlocked,,,,2014-01-23 19:00:42,78,14,10,4.642857142857143,0.038461538461538464,0.51668745,1276.5539698502873,-0.0354046338640841
mbdata,20140123190042,ourcountryourrights,Come to the park and join us in social change #POK,,,,2014-01-23 19:00:42,50,11,6,3.6363636363636362,0.02,0.5848449,1223.587206684157,-0.02195432990536028
mbdata,20140123190047,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,,2014-01-23 19:00:47,123,22,11,4.590909090909091,0.032520325203252036,0.49858162,1267.0194376637505,-0.020829162796434153
mbdata,20140123190101,sarajane,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:01:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190101,muppiesRock,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:01:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190110,Clevvah4Evah,Waiting for you with bated breadth #POK #Rally #Grammar,,,,2014-01-23 19:01:10,55,9,8,5.222222222222222,0.05454545454545454,0.5349752,1256.527108539327,-0.021719455613101346
mbdata,20140123190110,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,,2014-01-23 19:01:10,63,11,11,4.7272727272727275,0.06349206349206349,0.59679025,1186.8499579864233,-0.043902096392501644
mbdata,20140123190110,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,,2014-01-23 19:01:10,121,22,10,4.5,0.049586776859504134,0.570433,1212.7645091627933,-0.01807534078765949
mbdata,20140123190139,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,,2014-01-23 19:01:39,55,11,8,4.090909090909091,0.09090909090909091,0.42456043,1335.089991118846,-0.004020513902538214
mbdata,20140123190142,sithLordJames,RT @AbilaPost firefighters have rescued a resident from the upper floors of @dancingdolphin #AbilaPost?,,,,2014-01-23 19:01:42,103,14,15,6.428571428571429,0.038834951456310676,0.6399317,1184.1439080987489,-0.034081012455633664
mbdata,20140123190142,dtennent,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:01:42,58,8,22,6.375,0.05172413793103448,0.54081696,1278.1523310019375,-0.027042255595032705
mbdata,20140123190142,slamrjamr,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:01:42,58,8,22,6.375,0.05172413793103448,0.54081696,1278.1523310019375,-0.027042255595032705
mbdata,20140123190142,joyce101,RT @ourcountryourrights Come to the park and join us in social change #POK,,,,2014-01-23 19:01:42,74,13,20,4.769230769230769,0.02702702702702703,0.5772253,1221.1336855637344,-0.04308381626440683
mbdata,20140123190146,dtennent,RT @NewsOnlineToday Nearby residents being evacuated in Dancing Dolphin fire in Abila. #NewsOnline,,,,2014-01-23 19:01:46,98,13,16,6.615384615384615,0.030612244897959183,0.58673334,1205.394747122383,-0.0431766880231495
mbdata,20140123190200,dtennent,RT @HomelandIlluminations Residents report no one lived on floors 4-6. #HI,,,,2014-01-23 19:02:00,74,11,22,5.818181818181818,0.05405405405405406,0.46653944,1294.7803573429017,-0.036075562942813
mbdata,20140123190200,InternationalNews,Residents rescued in Dancing Dolphin fire #abila #intNews,,,,2014-01-23 19:02:00,57,8,9,6.25,0.03508771929824561,0.4197728,1337.3165639027504,-0.018587401319877295
mbdata,20140123190200,CentralBulletin,resident rescued from upper floors of Dancing Dolphin Apartment #Abila #CentralBulletin,,,,2014-01-23 19:02:00,87,11,16,7.0,0.022988505747126436,0.42084724,1306.7493476572367,-0.025611392962671065
mbdata,20140123190200,martaflores,Thank Abila Firefighters for saving me! #AFD,,,,2014-01-23 19:02:00,44,7,12,5.428571428571429,0.045454545454545456,0.5539355,1227.7613150246586,-0.01789935125780956
mbdata,20140123190200,trollingsnark,Yes yes! Thank you oh dear government agents! What would we ever do without you! #sarcasm,,,,2014-01-23 19:02:00,89,16,10,4.625,0.0449438202247191,0.44011033,1320.0035250171738,-0.013048188143252926
mbdata,20140123190200,OnlytheTruth,Missed another! AMATUER!!!,,,,2014-01-23 19:02:00,26,3,10,8.0,0.15384615384615385,0.30049747,1434.936580881391,0.008988245020650043
mbdata,20140123190200,POK,Photos of the POK Rally in the Park: POK.kronos/rallyinthepark,,,,2014-01-23 19:02:00,62,9,25,6.0,0.04838709677419355,0.41895336,1364.6524518992285,-0.026280831942937066
mbdata,20140123190200,AbilaPost,Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,,2014-01-23 19:02:00,95,14,10,5.857142857142857,0.031578947368421054,0.45537937,1319.1235996299392,-0.03982143648601766
mbdata,20140123190200,anaregents,Sylvia is back on stage i guess this is the end #POKrally,,,,2014-01-23 19:02:00,57,12,9,3.8333333333333335,0.017543859649122806,0.45221788,1341.3473355923886,-0.0040361198257621855
mbdata,20140123190200,footfingers,join the POK and make a differnce #POK,36.054,24.902,,2014-01-23 19:02:00,38,8,9,3.875,0.02631578947368421,0.56982344,1245.6423395298016,-0.026320594810380904
ccdata,20140123190200,,TRAFFIC STOP,,,N. Arbete St / N. Spetson St,2014-01-23 19:02:00,12,2,7,5.5,0.0,0.3416898,1305.4206899568726,-0.013592367090713375
mbdata,20140123190200,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,,,,2014-01-23 19:02:00,118,23,11,4.130434782608695,0.025423728813559324,0.5537896,1266.8905351171102,-0.048710004838075804
mbdata,20140123190200,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,,2014-01-23 19:02:00,63,11,11,4.818181818181818,0.047619047619047616,0.40029106,1333.5775066655228,-0.01792712670408303
mbdata,20140123190200,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,,2014-01-23 19:02:00,88,15,11,4.8,0.056818181818181816,0.4913873,1271.9315653757435,-0.021885788481066315
mbdata,20140123190200,KronosQuoth,A real entrepreneur is somebody who has no safety net underneath them.  #POKRally #HI,,,,2014-01-23 19:02:00,85,14,12,5.071428571428571,0.03529411764705882,0.50284934,1260.4831574441364,-0.02769143673251001
mbdata,20140123190201,vetsRock,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:02:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190201,jgrobannne,RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire,,,,2014-01-23 19:02:01,121,15,19,7.133333333333334,0.03305785123966942,0.62641346,1192.503866622867,-0.039792076424395584
mbdata,20140123190201,luvMyPants,RT @HomelandIlluminations A resident may be trapped on upper floor. #HI,,,,2014-01-23 19:02:01,71,11,22,5.545454545454546,0.04225352112676056,0.58697546,1239.5817394708956,-0.03339196677333778
mbdata,20140123190201,lordWally,RT @HomelandIlluminations A resident may be trapped on upper floor. #HI,,,,2014-01-23 19:02:01,71,11,22,5.545454545454546,0.04225352112676056,0.58697546,1239.5817394708956,-0.03339196677333778
mbdata,20140123190224,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,,2014-01-23 19:02:24,130,21,19,5.190476190476191,0.06153846153846154,0.5368056,1226.9233418290103,-0.0509392082238162
mbdata,20140123190224,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,,2014-01-23 19:02:24,70,10,11,6.0,0.05714285714285714,0.517768,1256.0251314397374,-0.019125975647028004
mbdata,20140123190224,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,,2014-01-23 19:02:24,82,14,10,4.857142857142857,0.04878048780487805,0.41687524,1306.6320052232857,-0.022668205331157543
mbdata,20140123190224,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,,2014-01-23 19:02:24,55,9,9,5.111111111111111,0.07272727272727272,0.5954536,1228.600747264809,-0.036678662355593694
mbdata,20140123190231,wiseWords,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:02:31,97,15,22,5.466666666666667,0.030927835051546393,0.61951214,1199.4309593156058,-0.036946130262843824
mbdata,20140123190231,jgrobannne,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:02:31,97,15,22,5.466666666666667,0.030927835051546393,0.61951214,1199.4309593156058,-0.036946130262843824
mbdata,20140123190231,sarajane,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:02:31,97,15,22,5.466666666666667,0.030927835051546393,0.61951214,1199.4309593156058,-0.036946130262843824
mbdata,20140123190231,wireHead1122,RT @AbilaAllFaith Do not lose faith!  Abila All-Faiths Church is here to support #victims #DancingDophinsFire,,,,2014-01-23 19:02:31,109,15,19,6.266666666666667,0.045871559633027525,0.52176565,1284.9699919750872,-0.011923952859328402
mbdata,20140123190242,slamrjamr,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:02:42,58,8,22,6.375,0.05172413793103448,0.540817,1277.872333654044,-0.027042255595032705
mbdata,20140123190246,luvMyPants,RT @SaveOurWildlands Renewable energy and sustainable business is our future: SOW.kronos/whoweare,,,,2014-01-23 19:02:46,97,11,19,7.909090909090909,0.041237113402061855,0.3566241,1368.0074268542312,0.0033724562287808513
mbdata,20140123190255,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,,2014-01-23 19:02:55,76,12,9,5.333333333333333,0.06578947368421052,0.56776416,1238.257671316051,-0.020547977259963213
mbdata,20140123190300,vetsRock,RT @dangermice Someone just got rescued and looks really bad  #abilafire,,,,2014-01-23 19:03:00,72,11,11,5.545454545454546,0.027777777777777776,0.62608176,1205.372937356862,-0.033103798439406196
mbdata,20140123190300,muppiesRock,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,,2014-01-23 19:03:00,109,16,10,5.875,0.03669724770642202,0.52815115,1256.5561429590261,-0.03879913620113179
mbdata,20140123190300,vonneka,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,,2014-01-23 19:03:00,109,16,10,5.875,0.03669724770642202,0.52815115,1256.5561429590261,-0.03879913620113179
mbdata,20140123190301,lordWally,RT @HomelandIlluminations A resident may be trapped on upper floor. #HI,,,,2014-01-23 19:03:01,71,11,22,5.545454545454546,0.04225352112676056,0.58697546,1239.5817394708956,-0.03339196677333778
mbdata,20140123190319,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,,2014-01-23 19:03:19,52,9,8,4.888888888888889,0.07692307692307693,0.5168227,1268.951101216876,-0.03326689730649285
mbdata,20140123190319,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,,,,2014-01-23 19:03:19,75,14,11,4.357142857142857,0.04,0.5069837,1265.5501639101092,-0.02879483287222201
mbdata,20140123190319,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,,2014-01-23 19:03:19,57,9,13,5.444444444444445,0.08771929824561403,0.54661334,1272.525254017563,-0.029182027078816508
mbdata,20140123190319,KronosQuoth,"People who succeed have momentum. The more they succeed, the more they want to succeed, and the more they find a way to succeed. #POKRally #HI",,,,2014-01-23 19:03:19,142,26,9,4.5,0.04225352112676056,0.51526314,1237.6153609316234,-0.041587085949577274
mbdata,20140123190331,rrWine,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:03:31,97,15,22,5.466666666666667,0.030927835051546393,0.61951214,1199.4309593156058,-0.036946130262843824
mbdata,20140123190331,dtennent,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,,2014-01-23 19:03:31,97,15,22,5.466666666666667,0.030927835051546393,0.61951214,1199.4309593156058,-0.036946130262843824
mbdata,20140123190342,slamrjamr,RT @AbilaPost firefighters have rescued a resident from the upper floors of @dancingdolphin #AbilaPost?,,,,2014-01-23 19:03:42,103,14,15,6.428571428571429,0.038834951456310676,0.6399317,1184.1439080987489,-0.034081012455633664
mbdata,20140123190342,vetsRock,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:03:42,58,8,22,6.375,0.05172413793103448,0.540817,1277.872333654044,-0.027042255595032705
mbdata,20140123190342,soup4u,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:03:42,58,8,22,6.375,0.05172413793103448,0.540817,1277.872333654044,-0.027042255595032705
mbdata,20140123190342,siliconKing,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:03:42,58,8,22,6.375,0.05172413793103448,0.540817,1277.872333654044,-0.027042255595032705
mbdata,20140123190342,vonneka,RT @HomelandIlluminations No word on trapped resident. #HI,,,,2014-01-23 19:03:42,58,8,22,6.375,0.05172413793103448,0.54081696,1278.1523310019375,-0.027042255595032705
mbdata,20140123190343,KronosQuoth,The starting point of all achievement is desire.  #POKRally #HI,,,,2014-01-23 19:03:43,63,10,11,5.3,0.047619047619047616,0.52656865,1220.8527585197112,-0.03434330163060051
mbdata,20140123190343,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,,2014-01-23 19:03:43,63,9,11,6.0,0.047619047619047616,0.636685,1180.2393049535258,-0.03172337842330614
mbdata,20140123190343,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,,2014-01-23 19:03:43,108,21,9,4.142857142857143,0.037037037037037035,0.5837679,1229.224215269714,-0.016781660919860775
mbdata,20140123190343,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,,2014-01-23 19:03:43,65,10,9,5.5,0.046153846153846156,0.5213169,1258.6343958145108,-0.03296579320281845
mbdata,20140123190348,POK,Sylvia reminds us all to make a difference everyday day to make the world a better place for all,,,,2014-01-23 19:03:48,96,19,10,4.105263157894737,0.0,0.30927864,1411.6963538204009,-0.007224148447004974
